,idx,freq,sequence,sentence,api,len,cat,pat
4756,285,7,"['n', 'k']","the input tensor of size (*, m, n) where k <= n <= m.",torch.lobpcg.yaml,2,not useful,
4760,285,7,"['n', 'k']","(N) where each value is 0 <= targets[i] <= C-1 , or (N, d_1, d_2, ..., d_K) where K >= 1 for K-dimensional loss.",torch.nn.functional.nll_loss.yaml,2,not useful,
4957,315,6,"['dimension', 'tensor']","The indices are the coordinates of the non-zero values in the matrix, and thus should be two-dimensional where the first dimension is the number of tensor dimensions and the second dimension is the number of non-zero values.",torch.sparse_coo_tensor.yaml,2,not useful,
3303,121,12,"['output', 'size']",output spatial size.,torch.nn.quantized.functional.interpolate.yaml,2,not useful,
5042,329,6,"['tensor', 'dimension']","The indices are the coordinates of the non-zero values in the matrix, and thus should be two-dimensional where the first dimension is the number of tensor dimensions and the second dimension is the number of non-zero values.",torch.sparse_coo_tensor.yaml,2,not useful,
4762,285,7,"['n', 'k']","(N) where each value is 0 <= targets[i] <= C-1 , or (N, d_1, d_2, ..., d_K) where K >= 1 for K-dimensional loss.",torch.nn.functional.cross_entropy.yaml,2,not useful,
5007,323,6,"['input', 'matrix']",the input matrix,torch.geqrf.yaml,2,not useful,
4658,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the output losses will be divided by the target lengths and then the mean over the batch is taken, `'sum'`: the output will be summed.",torch.nn.functional.ctc_loss.yaml,4,not useful,
4659,271,7,"['none', 'reduction', 'applied', 'mean']",`'none'`: no reduction will be applied `'batchmean'`: the sum of the output will be divided by the batchsize `'sum'`: the output will be summed `'mean'`: the output will be divided by the number of elements in the output Default: `'mean'`,torch.nn.functional.kl_div.yaml,4,not useful,
4660,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy.yaml,4,not useful,
4661,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.nll_loss.yaml,4,not useful,
4662,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.cross_entropy.yaml,4,not useful,
4663,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,4,not useful,
4664,271,7,"['none', 'reduction', 'applied', 'mean']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.poisson_nll_loss.yaml,4,not useful,
4665,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the output losses will be divided by the target lengths and then the mean over the batch is taken, `'sum'`: the output will be summed.",torch.nn.functional.ctc_loss.yaml,5,not useful,
4666,272,7,"['none', 'reduction', 'applied', 'mean', 'output']",`'none'`: no reduction will be applied `'batchmean'`: the sum of the output will be divided by the batchsize `'sum'`: the output will be summed `'mean'`: the output will be divided by the number of elements in the output Default: `'mean'`,torch.nn.functional.kl_div.yaml,5,not useful,
4667,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy.yaml,5,not useful,
4668,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.nll_loss.yaml,5,not useful,
4669,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.cross_entropy.yaml,5,not useful,
4670,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,5,not useful,
4671,272,7,"['none', 'reduction', 'applied', 'mean', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.poisson_nll_loss.yaml,5,not useful,
4672,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the output losses will be divided by the target lengths and then the mean over the batch is taken, `'sum'`: the output will be summed.",torch.nn.functional.ctc_loss.yaml,7,not useful,
4673,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']",`'none'`: no reduction will be applied `'batchmean'`: the sum of the output will be divided by the batchsize `'sum'`: the output will be summed `'mean'`: the output will be divided by the number of elements in the output Default: `'mean'`,torch.nn.functional.kl_div.yaml,7,not useful,
4674,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy.yaml,7,not useful,
4675,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.nll_loss.yaml,7,not useful,
4676,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.cross_entropy.yaml,7,not useful,
4677,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,7,not useful,
4678,273,7,"['none', 'reduction', 'applied', 'mean', 'output', 'divided', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.poisson_nll_loss.yaml,7,not useful,
4679,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the output losses will be divided by the target lengths and then the mean over the batch is taken, `'sum'`: the output will be summed.",torch.nn.functional.ctc_loss.yaml,7,not useful,
4680,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']",`'none'`: no reduction will be applied `'batchmean'`: the sum of the output will be divided by the batchsize `'sum'`: the output will be summed `'mean'`: the output will be divided by the number of elements in the output Default: `'mean'`,torch.nn.functional.kl_div.yaml,7,not useful,
4681,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy.yaml,7,not useful,
4682,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.nll_loss.yaml,7,not useful,
4683,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.cross_entropy.yaml,7,not useful,
4684,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,7,not useful,
4685,274,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.poisson_nll_loss.yaml,7,not useful,
4686,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the output losses will be divided by the target lengths and then the mean over the batch is taken, `'sum'`: the output will be summed.",torch.nn.functional.ctc_loss.yaml,8,not useful,
4687,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']",`'none'`: no reduction will be applied `'batchmean'`: the sum of the output will be divided by the batchsize `'sum'`: the output will be summed `'mean'`: the output will be divided by the number of elements in the output Default: `'mean'`,torch.nn.functional.kl_div.yaml,8,not useful,
4688,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy.yaml,8,not useful,
4689,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.nll_loss.yaml,8,not useful,
4690,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.cross_entropy.yaml,8,not useful,
4691,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,8,not useful,
4692,275,7,"['none', 'reduction', 'applied', 'output', 'divided', 'sum', 'output', 'summed']","`'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed.",torch.nn.functional.poisson_nll_loss.yaml,8,not useful,
